timestamp,i1_pos_switch,i2_pos_switch,i3_pos_switch,i4_light_barrier,m1_speed,m2_speed,m3_speed,o7_valve,o8_compressor,current_task,current_task_duration,current_sub_task,failure_label,i1_light_barrier,i2_light_barrier,i3_light_barrier,i5_pos_switch,i6_pos_switch,i7_pos_switch,i8_pos_switch,m4_speed,current_pos_x,current_pos_y,target_pos_x,target_pos_y,amount_of_workpieces,current_stock,i1_pos,i2_pos,i3_photoresistor,i5_joystick_x_f,i6_joystick_y_f,i7_joystick_x_b,i8_joystick_y_b,i2_color_sensor,i6_light_barrier,i7_light_barrier,i8_light_barrier,o5_valve,o6_valve,i5_light_barrier,i4_pos_switch,i8_color_sensor,o7_compressor_level,o8_valve_open,current_pos_z,target_pos_z,current_state_binary
2023-02-06 14:08:10,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,-2.437871613736421e-19,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,1.0
2023-02-06 14:08:12,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,-0.00020615450730110033,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,1.0
2023-02-06 14:08:14,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,-0.0003563133248665405,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,1.0
2023-02-06 14:08:16,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,-0.00016770089074901937,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,1.0
2023-02-06 14:08:18,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0.00021549721407508325,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,1.0
2023-02-06 14:08:20,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0002118497641659197,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,1.0
2023-02-06 14:08:22,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,-0.0004248874004531992,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,1.0
2023-02-06 14:08:24,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,-0.0009207442915909138,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,1.0
2023-02-06 14:08:26,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,-0.00028590366118695214,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,1.0
2023-02-06 14:08:28,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0009801811543535851,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,1.0
2023-02-06 14:08:30,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0009695164551130485,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,1.0
2023-02-06 14:08:32,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,-0.0009440100871692307,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,1.0
2023-02-06 14:08:34,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,-0.0023649903271618865,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,1.0
2023-02-06 14:08:36,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,-0.0006207645427310532,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,1.0
2023-02-06 14:08:38,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0.002731004385269528,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,1.0
2023-02-06 14:08:40,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0.002699251953040559,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,1.0
2023-02-06 14:08:42,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,-0.002140343306481053,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,1.0
2023-02-06 14:08:44,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,-0.005688495205729074,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,1.0
2023-02-06 14:08:46,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,-0.0012951458744273016,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,1.0
2023-02-06 14:08:48,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0.007298399930036718,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,1.0
2023-02-06 14:08:50,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0.007209734431620619,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,1.0
2023-02-06 14:08:52,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,-0.0067578776852195935,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,1.0
2023-02-06 14:08:54,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,-0.018430002273348806,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,1.0
2023-02-06 14:08:56,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,-0.0002783137094029169,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,1.0
2023-02-06 14:08:58,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0.058579493206088205,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,1.0
2023-02-06 14:09:00,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0.13640458636529468,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,1.0
2023-02-06 14:09:02,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0.19508697384187948,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,1.0
2023-02-06 14:09:04,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0.21334013806174026,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,1.0
