id,station,timestamp,i1_pos_switch,i2_pos_switch,i3_pos_switch,i4_light_barrier,m1_speed,m2_speed,m3_speed,o7_valve,o8_compressor,current_task,current_task_duration,current_sub_task,failure_label,i1_light_barrier,i2_light_barrier,i3_light_barrier,i5_pos_switch,i6_pos_switch,i7_pos_switch,i8_pos_switch,m4_speed,current_pos_x,current_pos_y,target_pos_x,target_pos_y,amount_of_workpieces,current_stock,i1_pos,i2_pos,i3_photoresistor,i5_joystick_x_f,i6_joystick_y_f,i7_joystick_x_b,i8_joystick_y_b,i2_color_sensor,i6_light_barrier,i7_light_barrier,i8_light_barrier,o5_valve,o6_valve,i5_light_barrier,i4_pos_switch,i8_color_sensor,o7_compressor_level,o8_valve_open,current_pos_z,target_pos_z,current_state_binary
b08a1106-6b29-4164-8aff-035986e4adf2,VGR_1,2023-02-06 14:08:10.690,1,1,1,0,0.5,0.5,0.5,,,0,0.0,0,0,,,,,,,,,0.0003217848332081948,0.002362762857367882,0.0,0.0,,,,,,,,,,,,0,,,,,,0.9214354995150339,0.0,0,0.0,0.0,1
52e42520-1e12-4452-aafd-4292db513326,VGR_1,2023-02-06 14:08:12.690,1,1,1,0,0.5,0.5,0.5,,,0,0.0,0,0,,,,,,,,,0.0003217848332081948,0.002362762857367882,0.0,0.0,,,,,,,,,,,,0,,,,,,0.9214354995150339,0.0,0,0.0,0.0,1
ca79b81b-c4f3-42e2-9966-a4a563f73618,VGR_1,2023-02-06 14:08:14.700,1,1,1,0,0.5,0.5,0.5,,,0,0.0,0,0,,,,,,,,,0.0003217848332081948,0.002362762857367882,0.0,0.0,,,,,,,,,,,,0,,,,,,0.9214354995150339,0.0,0,0.0,0.0,1
fa09f635-c831-49b8-8473-8b7f9f358f80,VGR_1,2023-02-06 14:08:16.700,1,1,1,0,0.5,0.5,0.5,,,0,0.0,0,0,,,,,,,,,0.0003217848332081948,0.002362762857367882,0.0,0.0,,,,,,,,,,,,0,,,,,,0.9214354995150339,0.0,0,0.0,0.0,1
2ce88379-9b8b-4c89-97e2-2cad1fa6cfab,VGR_1,2023-02-06 14:08:18.710,1,1,1,0,0.5,0.5,0.5,,,0,0.0,0,0,,,,,,,,,0.0003217848332081948,0.002362762857367882,0.0,0.0,,,,,,,,,,,,0,,,,,,0.9194956353055286,0.0,0,0.0,0.0,1
ff9528e2-cab8-42c0-bf68-a9c074ec88f9,VGR_1,2023-02-06 14:08:20.720,1,1,1,0,0.5,0.5,0.5,,,0,0.0,0,0,,,,,,,,,0.0003217848332081948,0.002362762857367882,0.0,0.0,,,,,,,,,,,,0,,,,,,0.9194956353055286,0.0,0,0.0,0.0,1
79ad5e79-c715-45bc-9f82-3e46c815df74,VGR_1,2023-02-06 14:08:22.720,1,1,1,0,0.5,0.5,0.5,,,0,0.0,0,0,,,,,,,,,0.0003217848332081948,0.002362762857367882,0.0,0.0,,,,,,,,,,,,0,,,,,,0.9214354995150339,0.0,0,0.0,0.0,1
ef3e383b-9736-42c0-ac38-37ac0c9e64b9,VGR_1,2023-02-06 14:08:24.730,1,1,1,0,0.5,0.5,0.5,,,0,0.0,0,0,,,,,,,,,0.0003217848332081948,0.002362762857367882,0.0,0.0,,,,,,,,,,,,0,,,,,,0.9214354995150339,0.0,0,0.0,0.0,1
f1a650c9-8db6-4737-a4f8-ebfbb3fa6068,VGR_1,2023-02-06 14:08:26.730,1,1,1,0,0.5,0.5,0.5,,,0,0.0,0,0,,,,,,,,,0.0003217848332081948,0.002362762857367882,0.0,0.0,,,,,,,,,,,,0,,,,,,0.9194956353055286,0.0,0,0.0,0.0,1
f33791e6-fa86-46b0-9b06-77a5bef1e049,VGR_1,2023-02-06 14:08:28.740,1,1,1,0,0.5,0.5,0.5,,,0,0.0,0,0,,,,,,,,,0.0003217848332081948,0.002362762857367882,0.0,0.0,,,,,,,,,,,,0,,,,,,0.9214354995150339,0.0,0,0.0,0.0,1
